wnver::1.7.1
1742n 126141 ROOT
8366643n 0
8366769n 0
8366932n 0
8367015n 0
8367163n 1
8367377n 41
8367890n 0
8368041n 3
8368264n 1
8368375n 0
8368515n 0
8368653n 2
8368821n 0
8368914n 0
8369035n 0
8369126n 0
8369209n 0
8369372n 0
8369706n 0
8369819n 14
8369911n 0
8370087n 1
8370682n 0
8370770n 3
8370951n 0
8371064n 0
8371177n 23
8371390n 0
8371491n 0
8371625n 192
8371759n 0
8371966n 0
8372089n 0
8372223n 0
8372347n 1
8372519n 0
8372611n 2
8372812n 2
8372956n 0
8373087n 1
8373237n 4
8373451n 0
8373540n 1
8373649n 0
8373782n 0
8373947n 0
8374046n 4
8374131n 0
8374244n 1
8374372n 0
8374575n 0
8374652n 1
8374767n 0
8374906n 4
8375224n 15
8375468n 0
8375593n 0
8375760n 2
8375965n 0
8376128n 0
8376260n 0
8376354n 0
8376493n 0
8376582n 0
8376719n 4
8376958n 1
8377176n 0
8377285n 0
8377388n 2
8377480n 0
8377666n 21
8378004n 2
8378118n 1
8378260n 0
8378453n 1
8379343n 30
8379534n 0
8379672n 0
8379825n 22
8380104n 0
8380234n 0
8380383n 0
8380472n 1
8380582n 0
8380680n 0
8380778n 0
8380889n 0
8381046n 1
8381174n 0
8381457n 0
8381578n 0
8381729n 0
8381861n 0
8381982n 0
8382055n 1
8382179n 3
8382282n 1
8382362n 0
8382443n 0
8382575n 0
8382687n 0
8382795n 2
8383106n 0
8383222n 2
8383308n 0
8383458n 1
8383598n 2
8383754n 0
8383874n 0
8383981n 3
8384123n 0
8384212n 0
8384288n 7
8384432n 1
8384633n 0
8384739n 0
8384846n 0
8384966n 0
8385074n 1
8385173n 0
8385338n 0
8385449n 0
8385568n 1
8385693n 0
8385818n 0
8385904n 1
8386011n 0
8386162n 0
8386276n 11
8386730n 0
8386831n 14
8387230n 0
8387355n 0
8387465n 0
8387586n 0
8387772n 0
8387897n 0
8388036n 0
8388159n 1
8388234n 2
8388313n 0
8388424n 0
8388521n 0
8388616n 0
8388712n 0
8388808n 1
8389113n 2
8389303n 1
8389408n 0
8389519n 0
8389652n 0
8389771n 0
8389914n 1
8390119n 0
8390272n 0
8390391n 0
8390488n 1
8390626n 0
8390691n 4
8390894n 33
8391132n 0
8391286n 20
8392685n 0
8393515n 0
8393983n 1
8394101n 0
8394228n 0
8394344n 0
8394508n 1564
8395019n 1
8395191n 4
8395336n 0
8395478n 0
8395621n 51
8395744n 29
8395871n 0
8395954n 0
8396103n 0
8396195n 0
8396318n 0
8396454n 0
8396552n 0
8396697n 0
8396782n 5
8397083n 0
8397232n 0
8397423n 2
8397535n 0
8397707n 0
8397814n 0
8397938n 0
8398087n 0
8398186n 0
8398360n 0
8398457n 0
8398640n 0
8398738n 0
8398857n 0
8399076n 58
8399736n 0
8400021n 0
8400132n 0
8400248n 1
8400357n 0
8400466n 0
8400807n 27
8400943n 0
8401054n 0
8401123n 0
8401222n 0
8401296n 0
8401423n 0
8401539n 0
8401659n 0
8401777n 0
8401892n 0
8402036n 0
8402189n 0
8402284n 0
8402391n 0
8402518n 0
8402598n 3
8402703n 0
8402833n 0
8402947n 5
8403171n 0
8403399n 0
8403486n 0
8403565n 0
8403645n 0
8403765n 0
8403903n 0
8403998n 2
8404130n 0
8404204n 1
8404312n 0
8404392n 0
8404472n 0
8404561n 0
8404721n 0
8404886n 0
8405024n 0
8405153n 0
8405270n 0
8405450n 0
8405572n 22
8405741n 233
8406133n 0
8406214n 39
8406710n 2
8406885n 0
8406977n 0
8407106n 0
8407228n 0
8407431n 0
8407511n 0
8407611n 1
8407706n 0
8407837n 2
8408079n 0
8408172n 2
8408286n 1
8408394n 0
8408569n 7
8408725n 3
8408899n 0
8409063n 0
8409177n 1
8409269n 0
8409434n 21
8409775n 0
8409950n 0
8410035n 0
8410126n 0
8410292n 0
8410395n 0
8410488n 0
8410611n 0
8410686n 2
8410794n 0
8410944n 0
8411131n 0
8411524n 2
8411706n 28
8411967n 1
8412104n 0
8412249n 0
8412371n 6
8412636n 1
8412803n 0
8412936n 1
8413125n 0
8413226n 0
8413391n 0
8413501n 0
8413621n 0
8413699n 7
8413804n 41
8413946n 0
8414144n 0
8414342n 0
8414492n 0
8414629n 3
8414769n 0
8414969n 35
8415063n 0
8415206n 0
8415304n 0
8415402n 1
8415580n 0
8415685n 0
8415791n 0
8415891n 0
8415981n 0
8416141n 0
8416243n 1
8416343n 0
8416437n 0
8416541n 1
8416685n 0
8416837n 9
8417006n 0
8417110n 0
8417207n 0
8417348n 0
8417537n 0
8417636n 0
8417798n 17
8418209n 0
8418351n 0
8418463n 0
8418544n 0
8418653n 0
8418795n 3
8418985n 0
8419057n 0
8419146n 0
8419446n 7
8419604n 0
8419750n 5
8420013n 0
8420140n 0
8420266n 0
8420389n 0
8420547n 0
8420692n 1
8420768n 0
8420849n 0
8420971n 0
8421072n 0
8421177n 0
8421260n 0
8421366n 0
8421505n 0
8421608n 0
8421720n 0
8421841n 0
8421931n 0
8422100n 0
8422199n 1
8422339n 0
8422495n 0
8422724n 0
8422829n 0
8422944n 0
8423095n 1
8423244n 0
8423345n 0
8423537n 0
8423629n 5
8423802n 1
8423876n 0
8424028n 3
8424466n 0
8424642n 0
8424766n 0
8424924n 1
8425048n 0
8425143n 2
8425258n 3
8425510n 0
8425607n 0
8425824n 0
8426070n 0
8426175n 0
8426295n 0
8426460n 3
8426608n 8
8426778n 0
8427042n 0
8427134n 1
8427273n 0
8427446n 0
8427538n 0
8427625n 1
8427772n 3
8427975n 0
8428139n 3
8428244n 7
8428404n 0
8428489n 0
8428594n 0
8428675n 0
8428778n 0
8428881n 0
8429010n 0
8429132n 0
8429229n 4
8429413n 29
8429556n 0
8429668n 19
8429807n 2
8430020n 3
8430149n 0
8430279n 0
8430389n 0
8430498n 3
8430587n 0
8430666n 0
8430736n 0
8430832n 8
8430994n 0
8431125n 0
8431228n 0
8431304n 5
8431503n 0
8431604n 0
8431742n 0
8431856n 0
8431947n 0
8432080n 0
8432206n 0
8432305n 0
8432402n 3
8432537n 21
8432710n 0
8432785n 0
8432866n 1
8432999n 2
8433176n 0
8433338n 0
8433455n 3
8433597n 0
8433704n 1
8433837n 40
8434463n 0
8434561n 8
8434739n 152
8435152n 0
8435310n 64
8435456n 37
8435572n 1
8435654n 0
8435792n 0
8435880n 0
8435960n 0
8436072n 1633
8437307n 2
8437546n 6
8437711n 1
8437786n 275
8437923n 36
8438085n 0
8438209n 0
8438281n 1
8438418n 0
8438517n 0
8438614n 0
8438720n 0
8438814n 0
8438902n 0
8439004n 1
8439115n 0
8439252n 0
8439364n 0
8439575n 0
8439686n 0
8439836n 0
8439928n 0
8440048n 1
8440158n 2
8440298n 5
8440422n 13
8440688n 0
8440762n 0
8440872n 0
8441017n 0
8441202n 0
8441316n 0
8441450n 0
8441538n 0
8441718n 0
8441806n 0
8441946n 0
8442065n 1
8442225n 0
8442382n 41
8442697n 13
8442879n 0
8442987n 0
8443105n 5
8443293n 0
8443502n 0
8443658n 8
8443781n 0
8444012n 0
8444088n 0
8444221n 0
8444367n 0
8444473n 0
8444579n 3
8444762n 3
8444831n 0
8444903n 1
8445032n 1
8445146n 0
8445260n 6
8445418n 0
8445543n 4
8445839n 0
8445969n 0
8446108n 0
8446256n 4
8446369n 0
8446486n 2
8446665n 4
8446840n 0
8446972n 0
8447079n 0
8447251n 4
8448278n 0
8448408n 0
8448497n 0
8448611n 1
8448742n 0
8448879n 0
8448954n 0
8449077n 1
8449201n 10
8449369n 0
8449437n 0
8449511n 0
8449629n 0
8449734n 0
8449820n 0
8449946n 0
8450079n 0
8450192n 0
8450326n 0
8450420n 0
8450583n 0
8450715n 0
8450827n 0
8450994n 124
8451195n 0
8451372n 0
8451470n 0
8451639n 0
8451720n 0
8451823n 0
8451925n 538
8452634n 0
8452736n 0
8452843n 0
8452962n 0
8453072n 0
8453185n 0
8453338n 0
8453420n 0
8453620n 0
8453733n 2
8453851n 2
8453986n 1
8454088n 47
8454612n 0
8454697n 0
8454833n 0
8454933n 14
8455155n 1
8455269n 1
8455400n 0
8455525n 0
8455668n 0
8455812n 0
8456003n 0
8456171n 0
8456280n 0
8456417n 0
8456516n 0
8456626n 1
8456731n 0
8456824n 0
8456944n 0
8457069n 0
8457199n 0
8457361n 0
8457489n 0
8457604n 0
8457705n 0
8457800n 0
8457876n 2
8457990n 0
8458106n 19
8458335n 0
8458491n 0
8458565n 0
8458662n 0
8458769n 0
8458908n 0
8459041n 0
8459154n 0
8459352n 452
8459772n 0
8459921n 0
8460000n 0
8460124n 0
8460230n 0
8460330n 4
8460451n 0
8460615n 0
8460707n 0
8460786n 0
8460902n 0
8460992n 0
8461172n 0
8461286n 4
8461426n 0
8461624n 2
8461788n 0
8461880n 0
8461986n 0
8462092n 0
8462222n 0
8462350n 0
8462433n 0
8462583n 2
8462826n 0
8462915n 0
8463022n 0
8463141n 0
8463281n 0
8463390n 0
8463518n 2
8463648n 0
8463784n 2
8463937n 0
8464056n 0
8464140n 1
8464257n 0
8464413n 3
8464598n 0
8464867n 0
8464972n 2
8465057n 0
8465175n 4
8465420n 5
8465622n 0
8465760n 0
8465954n 6
8466209n 11
8466371n 19
8466581n 10
8466797n 0
8466915n 0
8467025n 0
8467159n 0
8467258n 2
8467332n 0
8467447n 0
8467554n 0
8467673n 0
8467861n 0
8468003n 0
8468112n 0
8468207n 0
8468352n 0
8468539n 0
8468648n 1
8468771n 0
8468894n 1
8468984n 0
8469074n 0
8469226n 0
8469304n 1
8469418n 0
8469555n 3
8469691n 0
8469825n 0
8469920n 1
8470087n 0
8470156n 0
8470247n 0
8470336n 0
8470522n 0
8470758n 2
8470933n 2
8471061n 134
8471428n 0
8471519n 0
8471640n 0
8471802n 1
8471920n 0
8472039n 0
8472210n 0
8472328n 0
8472408n 0
8472514n 0
8472691n 15
8472866n 0
8472996n 0
8473101n 2
8473310n 1
8473432n 0
8473536n 0
8473803n 3
8473962n 1
8474088n 0
8474244n 0
8474419n 0
8474526n 0
8474612n 0
8474760n 0
8474930n 0
8475054n 0
8475198n 10
8475317n 0
8475458n 0
8475547n 0
8475657n 0
8475736n 22
8476153n 0
8476225n 1
8476324n 1
8476410n 0
8476551n 0
8476654n 0
8476763n 42
8477015n 52
8477712n 0
8477794n 0
8477897n 0
8478006n 7
8478192n 0
8478327n 1
8478463n 0
8478603n 0
8478700n 0
8478823n 0
8478904n 0
8479009n 0
8479113n 0
8479207n 0
8479312n 4
8479551n 0
8479649n 0
8479751n 0
8479849n 0
8479955n 28
8480168n 0
8480285n 0
8480415n 1
8480508n 0
8480584n 1
8480768n 0
8480888n 0
8480986n 0
8481071n 0
8481189n 2
8481346n 0
8481493n 0
8481684n 0
8481806n 1
8482196n 1
8482290n 0
8482384n 0
8482511n 0
8482647n 0
8483092n 0
8483235n 0
8483453n 0
8483554n 9
8483798n 0
8483966n 0
8484036n 1
8484246n 0
8484441n 112
8484721n 0
8484812n 23
8484926n 0
8485014n 0
8485112n 0
8485212n 0
8485465n 8
8485585n 0
8485682n 0
8485789n 0
8485983n 1
8486237n 0
8486392n 0
8486536n 3
8486690n 0
8486818n 5
8486925n 6
8487101n 1
8487201n 0
8487337n 5
8487468n 4
8487597n 0
8487728n 0
8487834n 2
8487976n 1
8488079n 1
8488207n 0
8488333n 0
8488415n 1
8488510n 0
8488636n 0
8488771n 0
8488864n 2
8488988n 0
8489140n 0
8489265n 0
8489357n 0
8489546n 0
8489644n 0
8489763n 0
8489858n 0
8489964n 0
8490059n 2
8490288n 0
8490404n 0
8490499n 0
8490711n 0
8490862n 20
8491137n 0
8491253n 1
8491355n 0
8491449n 0
8491551n 1
8491675n 0
8491784n 0
8491877n 3
8491960n 14
8492147n 0
8492263n 0
8492363n 0
8492495n 0
8492669n 0
8492753n 0
8492863n 7
8493159n 27
8493408n 0
8493543n 0
8493694n 0
8493817n 0
8494539n 0
8494636n 0
8494787n 0
8494914n 0
8495033n 0
8495176n 0
8495288n 0
8495395n 0
8495478n 0
8495631n 0
8495782n 3
8496132n 0
8496253n 0
8496399n 0
8496524n 0
8496714n 3
8496817n 0
8496954n 0
8497077n 0
8497191n 0
8497287n 0
8497374n 0
8497461n 2
8497565n 0
8497704n 0
8497775n 0
8497890n 0
8497972n 0
8498065n 11
8498200n 0
8498328n 1
8498420n 0
8498550n 0
8498695n 0
8498790n 8
8498952n 0
8499132n 0
8499255n 0
8499388n 0
8499488n 1
8499608n 183
8499881n 35
8500198n 4
8500495n 278
8501440n 0
8501557n 0
8501671n 1
8501815n 0
8501994n 918
8502278n 0
8502393n 0
8502483n 0
8502594n 1
8502704n 0
8502791n 0
8502885n 0
8502994n 1
8503071n 0
8503152n 10
8503252n 0
8503340n 0
8503428n 1
8503511n 39
8503695n 0
8503770n 0
8504431n 55
8504784n 0
8504908n 13
8505072n 0
8505160n 0
8505263n 0
8505411n 0
8505502n 0
8505583n 0
8505744n 3
8505831n 1
8505908n 0
8506030n 38
8506380n 1
8506534n 0
8506655n 0
8506827n 0
8506925n 1
8507115n 0
8507240n 4
8507360n 5
8507566n 0
8507692n 0
8507835n 0
8507993n 0
8508147n 3
8508498n 0
8508594n 0
8508713n 0
8508916n 0
8509004n 0
8509139n 2
8509315n 1
8509460n 0
8509538n 3
8509619n 0
8509736n 0
8509849n 0
8509964n 0
8510172n 0
8510315n 2
8510475n 0
8510622n 0
8510713n 2
8510897n 0
8511064n 0
8511204n 1
8511290n 0
8511434n 0
8511579n 0
8511738n 0
8511821n 0
8511944n 0
8512092n 0
8512199n 0
8512304n 3
8512489n 0
8512574n 0
8512710n 0
8512830n 0
8512940n 6
8513108n 0
8513200n 2
8513332n 0
8513426n 2
8513516n 0
8513613n 0
8513713n 0
8513859n 0
8513969n 2
8514088n 8
8514223n 3
8514308n 8
8514464n 28
8514805n 16
8515095n 0
8515200n 0
8515310n 4
8515384n 0
8515533n 0
8515689n 0
8515808n 0
8515917n 0
8516012n 0
8516174n 0
8516324n 0
8516421n 0
8516561n 23
8518633n 0
8518847n 0
8518995n 0
8519100n 0
8519327n 0
8519445n 0
8519590n 0
8519708n 0
8519892n 0
8519990n 0
8520152n 2
8520275n 0
8520382n 0
8520497n 0
8520678n 0
8520771n 0
8520894n 0
8521019n 0
8521109n 0
8521230n 0
8521368n 0
8521496n 0
8521621n 0
8521779n 1
8521878n 0
8521997n 0
8522179n 0
8522373n 0
8522484n 0
8522635n 0
8522773n 297
8523069n 0
8523159n 0
8523264n 1
8523361n 0
8523465n 0
8523592n 0
8523773n 0
8523975n 0
8524147n 0
8524281n 0
8524408n 0
8524527n 0
8524698n 1
8524834n 3
8525073n 2
8525223n 0
8525319n 1
8525469n 0
8525575n 0
8525690n 38
8526009n 0
8526213n 0
8526337n 0
8526480n 0
8526615n 0
8526723n 6
8526976n 0
8527123n 0
8527230n 0
8527352n 3
8527472n 0
8527545n 0
8527667n 0
8527758n 0
8527848n 0
8527942n 77
8528248n 0
8528433n 0
8528815n 0
8528934n 0
8529032n 0
8529121n 3
8529323n 1
8529479n 6
8529599n 10
8529825n 2
8529929n 4
8530043n 2
8530240n 0
8530370n 0
8530442n 1
8530585n 0
8530746n 0
8530866n 0
8531041n 0
8531123n 14
8531316n 0
8531406n 0
8531527n 0
8531702n 0
8531821n 6
8531950n 0
8532113n 1
8532262n 8
8532419n 1
8532596n 4
8532840n 0
8532992n 4
8533437n 0
8533552n 0
8533667n 0
8533775n 2
8534130n 0
8534274n 0
8534385n 0
8534508n 0
8534608n 0
8534736n 0
8534925n 0
8535080n 0
8535202n 0
8535330n 1
8535435n 1
8535555n 0
8535652n 0
8535788n 1
8535927n 1
8536060n 0
8536242n 113
8536802n 0
8536896n 0
8536976n 0
8537081n 0
8537228n 0
8537324n 0
8537399n 0
8537517n 0
8537640n 1
8537742n 2
8537869n 0
8538000n 1
8538161n 0
8538287n 0
8538419n 3
8538602n 2
8538841n 0
8538981n 0
8539069n 0
8539221n 3
8539556n 1
8539678n 3
8539815n 0
8539946n 0
8540061n 30
8540259n 0
8540374n 2
8540489n 0
8540631n 0
8540805n 0
8540916n 0
8541071n 0
8541166n 5
8541377n 0
8541561n 1
8541943n 0
8542060n 0
8542189n 0
8542291n 0
8542411n 0
8542674n 56
8544486n 1
8544634n 0
8544777n 0
8545060n 0
8545197n 0
8545280n 0
8545400n 0
8545544n 4
8545748n 48
8547454n 0
8547947n 6
8548350n 0
8548451n 0
8548557n 0
8548682n 0
8548775n 0
8548884n 0
8549003n 0
8549149n 0
8549267n 0
8549362n 1
8549453n 0
8549596n 0
8549780n 0
8549900n 0
8549987n 8
8550238n 0
8550378n 0
8550523n 5
8550749n 0
8550855n 1
8550990n 1
8551270n 1
8551408n 0
8551502n 1
8551612n 0
8551694n 0
8551810n 1
8552119n 0
8552222n 1
8552337n 27
8552603n 0
8552727n 0
8552853n 1
8552965n 0
8553079n 2
8553263n 2
8553371n 0
8553506n 0
8553659n 0
8553753n 5
8553925n 0
8554074n 7
8554183n 0
8554297n 1
8554389n 1
8554524n 0
8554640n 0
8554792n 0
8554898n 2
8554978n 0
8555102n 136
8555602n 0
8555758n 2
8555927n 3
8556014n 0
8556123n 0
8556246n 0
8556370n 0
8556530n 0
8556619n 0
8556762n 0
8556893n 0
8556978n 0
8557145n 0
8557265n 0
8557361n 0
8557471n 0
8557561n 0
8557670n 3
8557808n 2
8557993n 0
8558152n 0
8558305n 0
8558408n 0
8558526n 31
8561226n 0
8561328n 0
8561554n 0
8561657n 0
8561749n 0
8561914n 0
8562038n 0
8562151n 0
8562235n 0
8562384n 186
8562795n 0
8562904n 6
8563047n 0
8563180n 1
8563373n 0
8563496n 0
8563620n 60
8564430n 49
8564581n 0
8564721n 0
8564935n 0
8565065n 0
8565156n 0
8565247n 0
8565401n 0
8565486n 0
8565614n 0
8565737n 0
8565818n 3
8565910n 3
8566068n 7
8566577n 0
8566684n 0
8566832n 0
8566945n 0
8567138n 0
8567289n 1
8567389n 0
8567519n 2
8567598n 1
8567735n 0
8567803n 6
8568002n 2
8568125n 0
8568214n 0
8568365n 0
8568500n 0
8568661n 0
8568748n 0
8568957n 0
8569120n 0
8569197n 0
8569279n 0
8569381n 0
8569477n 0
8569679n 0
8569819n 0
8569931n 0
8570008n 2
8570126n 0
8570277n 0
8570428n 0
8570521n 0
8570646n 0
8570744n 0
8570865n 0
8570951n 7
8571149n 0
8571258n 0
8571351n 0
8571495n 163
8571764n 0
8571950n 0
8572162n 0
8572360n 0
8572519n 0
8572628n 1
8572778n 0
8572901n 0
8573015n 0
8573123n 0
8573271n 0
8573362n 1
8573470n 10
8573650n 0
8573760n 0
8573902n 4
8574043n 0
8574157n 0
8574265n 0
8574385n 0
8574567n 0
8574751n 0
8574947n 0
8575038n 1
8575176n 0
8575265n 0
8575418n 0
8575577n 284
8575693n 0
8575802n 5
8575927n 12
8576933n 14
8577034n 3
8577148n 11
8577370n 12
8577517n 1
8577692n 0
8577780n 0
8577885n 0
8578020n 0
8578167n 0
8578294n 7
8578518n 14
8578860n 5
8579108n 0
8579178n 0
8579270n 0
8579397n 0
8579486n 0
8579612n 0
8579748n 0
8580004n 0
8580113n 2
8580493n 0
8580672n 0
8580781n 0
8580936n 1
8581081n 1
8581358n 0
8581461n 0
8581642n 9
8581893n 0
8582027n 0
8582236n 0
8582339n 0
8582487n 0
8582592n 0
8582720n 18
8582947n 3
8583083n 13
8583264n 23
8583521n 0
8583669n 0
8583922n 0
8584042n 0
8584152n 0
8584278n 0
8584394n 0
8584520n 1
8584695n 0
8584828n 0
8584956n 0
8585121n 0
8585236n 0
8585357n 0
8585494n 0
8585623n 0
8585691n 0
8585841n 0
8585987n 7
8586204n 290
8586534n 2
8586681n 22
8586911n 0
8587039n 0
8587140n 0
8587324n 0
8587438n 135
8587620n 0
8587709n 0
8587821n 2
8587961n 0
8588116n 1
8588254n 0
8588389n 7
8588569n 0
8588669n 0
8588772n 0
8588907n 3
8589127n 0
8589217n 37
8589541n 0
8589681n 0
8589800n 8
8590055n 0
8590167n 0
8590291n 4
8590636n 0
8590724n 1
8590901n 0
8590971n 0
8591066n 0
8591167n 0
8591260n 0
8591359n 1
8591499n 0
8591616n 0
8591736n 0
8591881n 0
8592056n 0
8592156n 0
8592444n 5
8592695n 0
8592881n 0
8593024n 0
8593215n 17
8593685n 0
8593786n 1
8594022n 1
8594148n 0
8594291n 2
8594462n 0
8594589n 0
8594712n 4
8594870n 0
8595024n 3
8595248n 0
8595499n 0
8595610n 0
8595708n 0
8595845n 0
8596007n 0
8596089n 0
8596288n 1
8596376n 0
8596559n 0
8596650n 0
8596763n 0
8596850n 1
8596965n 0
8597105n 0
8597227n 0
8597362n 1
8597519n 3
8597697n 0
8597811n 1
8597915n 0
8598013n 0
8598178n 0
8598284n 0
8598379n 0
8598485n 0
8598561n 0
8598653n 0
8598790n 0
8598879n 0
8598998n 0
8599087n 14
8599240n 0
8599382n 0
8599493n 0
8599623n 0
8599775n 0
8599857n 0
8599971n 0
8600179n 0
8600272n 0
8600402n 0
8600519n 7
8600652n 0
8600776n 0
8600898n 4
8601152n 0
8601353n 1
8601685n 0
8601887n 0
8601974n 0
8602071n 0
8602185n 0
8602292n 0
8602410n 0
8602556n 0
8602661n 0
8602821n 0
8602946n 0
8603040n 0
8603182n 0
8603320n 1
8603460n 0
8603567n 6
8603722n 0
8603871n 1
8604005n 0
8604114n 3
8604298n 9
8604538n 0
8604627n 0
8604743n 0
8604909n 0
8605028n 0
8605129n 1
8605234n 0
8605355n 0
8605478n 0
8605590n 0
8605736n 0
8605837n 1
8605927n 0
8606053n 3
8606176n 0
8606284n 0
8606382n 0
8606463n 5
8606572n 0
8606692n 0
8606818n 0
8606946n 0
8607070n 1
8607202n 0
8607304n 0
8607395n 0
8607619n 0
8607752n 0
8607874n 0
8607963n 0
8608059n 12
8608258n 19
8608356n 2
8608503n 0
8608601n 1
8608775n 0
8608919n 1
8609169n 0
8609263n 0
8609398n 0
8609551n 0
8609707n 6
8609841n 0
8609991n 0
8610179n 0
8610265n 0
8610350n 0
8610454n 0
8610594n 0
8610686n 2
8610803n 2
8610938n 0
8611066n 0
8611199n 0
8611322n 0
8611442n 0
8611618n 0
8611712n 0
8611858n 1
8611960n 0
8612062n 0
8612132n 1
8612291n 0
8612413n 0
8612537n 0
8612715n 11
8613179n 0
8613332n 5
8613433n 0
8613591n 1
8613701n 0
8613806n 0
8613971n 8
8614135n 0
8614257n 0
8614362n 0
8614508n 1
8614630n 1
8614790n 0
8614931n 0
8615014n 0
8615172n 0
8615345n 0
8615464n 0
8615663n 12
8615969n 0
8616078n 0
8616207n 0
8616338n 1
8616608n 0
8616708n 0
8616810n 0
8616987n 3
8617245n 0
8617352n 0
8617481n 0
8617604n 0
8617740n 4
8617965n 0
8618111n 0
8618267n 12
8618440n 0
8618515n 1
8618622n 106
8618911n 5
8619064n 1
8619184n 8
8619292n 1
8619453n 0
8619573n 14
8619766n 0
8619871n 19
8620284n 0
8620431n 0
8620585n 0
8620739n 0
8620897n 0
8621001n 3
8621090n 0
8621248n 5
8621411n 1
8621525n 0
8621618n 0
8621818n 1
8622004n 0
8622145n 0
8622307n 0
8622420n 1
8622586n 0
8622737n 4
8623197n 0
8623287n 0
8623394n 0
8623541n 0
8623739n 0
8623954n 0
8624106n 0
8624222n 0
8624331n 2
8624601n 0
8624730n 0
8624869n 26
8625036n 0
8625156n 0
8625251n 0
8625343n 0
8625439n 1
8625545n 3
8625637n 1
8625712n 0
8625809n 0
8625930n 0
8626048n 9
8626212n 0
8626324n 0
8626445n 0
8626555n 0
8626665n 0
8626841n 0
8626982n 0
8627068n 0
8627165n 0
8627304n 0
8627421n 0
8627530n 32
8627950n 0
8628054n 0
8628153n 0
8628247n 0
8628356n 1
8628542n 0
8628636n 0
8628814n 5
8628958n 0
8629059n 0
8629207n 0
8629376n 0
8629478n 0
8629644n 0
8629784n 0
8629879n 0
8630018n 0
8630319n 2
8630470n 0
8630573n 0
8630670n 0
8631047n 2
8631131n 1
8631287n 0
8631359n 0
8631441n 1
8631549n 1
8631669n 0
8631763n 0
8631867n 0
8631969n 0
8632113n 0
8632258n 0
8632357n 0
8632456n 4
8632751n 0
8632889n 0
8633050n 0
8633163n 0
8633293n 0
8633372n 0
8633509n 0
8633621n 0
8633725n 0
8633815n 51
8634220n 11
8634354n 0
8634425n 0
8634509n 0
8634771n 0
8634868n 0
8634977n 1
8635130n 1
8635239n 2
8635390n 3
8635494n 11
8635734n 0
8635858n 0
8635973n 0
8636055n 0
8636179n 0
8636309n 0
8636437n 11
8636667n 4
8636784n 0
8636898n 0
8637054n 0
8637201n 0
8637301n 0
8637410n 0
8637511n 0
8637620n 0
8637711n 0
8637841n 0
8637945n 1
8638085n 1
8638290n 1
8638405n 0
8638477n 44
8638675n 3
8638826n 5
8639054n 2
8639156n 4
8639274n 20
8639400n 26
8639629n 0
8639715n 0
8639818n 0
8639932n 0
8640126n 0
8640228n 0
8640371n 0
8640518n 0
8640700n 0
8640817n 0
8640900n 0
8641054n 0
8641313n 0
8641560n 0
8641698n 0
8641808n 0
8641910n 1
8642075n 0
8642157n 0
8642247n 0
8642340n 0
8642439n 1
8642542n 1
8642723n 1
8642814n 0
8642909n 0
8643022n 3
8643210n 0
8643334n 0
8643481n 0
8643598n 0
8643682n 0
8643828n 0
8643967n 0
8644131n 0
8644326n 0
8644423n 0
8644560n 0
8644672n 0
8644780n 0
8644920n 0
8645048n 0
8645159n 0
8645238n 0
8645329n 0
8645440n 0
8645606n 0
8645723n 0
8645873n 1
8645976n 0
8646115n 72
8646768n 0
8646873n 0
8647038n 2
8647134n 2
8647278n 0
8647373n 2
8647453n 0
8647610n 2
8647716n 0
8647826n 4
8647967n 4
8648072n 3
8648267n 0
8648356n 192
8648953n 0
8649051n 1
8649218n 0
8649323n 0
8649448n 0
8649632n 0
8649762n 0
8649852n 0
8649952n 0
8650088n 0
8650174n 0
8650320n 0
8650498n 0
8650587n 0
8650776n 0
8650873n 0
8650969n 0
8651091n 0
8651230n 0
8651330n 0
8651434n 0
8651512n 0
8651655n 0
8651786n 0
8651891n 0
8652019n 0
8652139n 0
8652236n 0
8652386n 0
8652507n 6
8653207n 0
8653280n 0
8653392n 0
8653468n 0
8653564n 0
8653661n 0
8653819n 0
8653928n 0
8654041n 1
8654127n 0
8654244n 1
8654376n 1
8654461n 0
8654608n 1
8654768n 0
8654864n 0
8655015n 0
8655211n 4
8655418n 21
8655657n 35
8656049n 1
8656269n 0
8656526n 0
8656767n 0
8657000n 0
8657235n 0
8657472n 0
8657750n 0
8658034n 0
8658271n 6
8658454n 0
8658694n 13
8658914n 0
8659161n 0
8659394n 1
8659522n 0
8659645n 0
8659783n 0
8659897n 0
8660010n 1
8660177n 0
8660294n 0
8660412n 0
8660543n 0
8660677n 0
8660788n 0
8660901n 0
8660994n 0
8661076n 1
8661252n 0
8661368n 1
8661493n 0
8661587n 1
8661729n 0
8661873n 2
8662093n 0
8662195n 8
8662513n 0
8662623n 0
8662796n 0
8662919n 1
8663051n 0
8663173n 6
8663301n 0
8663389n 0
8663525n 0
8663635n 3
8663749n 0
8663876n 1
8663992n 1
8664091n 0
8664200n 1
8664323n 0
8664482n 0
8664649n 0
8664747n 0
8664914n 10
8665200n 0
8665365n 0
8665526n 0
8665692n 0
8665774n 0
8665916n 0
8666020n 40
8666355n 0
8666452n 0
8666557n 1152
8667042n 0
8667161n 14
8667468n 0
8667585n 0
8667672n 1
8667819n 0
8667935n 0
8668029n 0
8668149n 0
8668291n 0
8668410n 0
8668526n 0
8668729n 0
8668919n 0
8669062n 1
8669175n 0
8669292n 0
8669393n 0
8669485n 0
8669562n 0
8669653n 0
8669773n 0
8669888n 0
